Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL24_k141_1377869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17233972	0.0026928561	0.25458807	0.015998732	0	0	0	0	0	0	0	0	0	0	0	0	0.08506759	0.021542849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.494083	0.46855694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.209103	0.09567559	39.359528	0.09567559	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_3518348	2.8551934	0.116753474	458.83136	0.36328125	63.17679	0.42686632	45.982113	0.2612847	0	0	0.817254	0.022352431	1.1863707	0.048177082	0	0	1.0338106	0.041232638	0	0	0	0	1.1805346	0.036892362	12.556362	0.17556423	0.3784125	0.020182291	0	0	98.989876	0.44032118	0.05778419	0.030381944	2.9880362	0.1343316	0	0	0	0	0	0	62.071945	0.27322048	3.566322	0.12868923	7.57711	0.1345486	546.7531	0.38498265	508.22327	0.42296007	419.93726	0.3628472	7.776557	0.043836806	0.1524961	0.055989582	0.20568451	0.05967882	0.035462	0.009331597	83.734314	0.28385416	0.7320088	0.03797743	0	0	109.97005	0.13020833	0	0	6.2227054	0.06857639	97.93304	0.21788195	617.9368	0.42990452	659.875	0.41796875	227.59567	0.31184897	200.17924	0.38563368	0.4484592	0.018012153	0.26132116	0.020616319	0.23621717	0.01171875	0.073521264	0.0069444445	0.21749295	0.029947916	1.4541999	0.023654513	0	0	0.18464616	0.008463542	131.29659	0.5036892	142.115	0.5731337	0	0	482.83643	0.2437066	491.21072	0.26410592	157.80302	0.23567708	30.719095	0.9954427	58.554016	0.28754342	59.31754	0.26323783	2.3697424	0.009765625	6.9545703	0.018663194	2.9115117	0.034505207	1.2255203	0.045572918	0.42882666	0.058376737	0	0	0	0	50.124336	0.9268663	50.55349	0.9496528	0	0
WATL24_k141_2626704	0	0	4.146486	0.2157159	0.2418928	0.07253495	1.5103291	0.13713638	0	0	0	0	0.34421334	0.012466944	0	0	0	0	0	0	0	0	0.41102406	0.00793351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43483803	0.03362297	0	0	0	0	6.7180185	0.1885153	2.397655	0.13033623	3.4697185	0.17264828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.719837	0.20362675	3.4857123	0.114847	1.8939166	0.13864753	1.2077411	0.09784662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8542225	0.3218738	7.06513	0.3279184	0	0	2.157998	0.06800151	3.5117807	0.089535326	1.221131	0.11824707	7.2239394	0.47638837	1.1780167	0.15149225	0.30460846	0.07442388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.85718	0.70154893	19.93874	0.7982622	0	0
WATL24_k141_604596	0.39631093	0.023194168	196.62761	0.9850895	32.177166	0.9758118	29.521122	0.77037776	0	0	4.5753226	0.07057654	3.0189948	0.059973493	0	0	0	0	0.19888379	0.040092777	0	0	9.372927	0.10702452	7.4556003	0.43174288	0	0	0.37676674	0.05168986	46.148247	0.95195496	0.17645429	0.03346587	2.5092375	0.29555997	0	0	0.1779429	0.049701788	0	0	26.887554	0.8880053	2.7226	0.1259112	7.404177	0.30284956	267.26923	0.9970179	242.43588	0.99966866	199.68004	0.9950298	0	0	0.93134797	0.09343936	0.6280942	0.07852883	0.10828952	0.034791254	35.98645	0.92776674	0.5588298	0.040424123	0.11055167	0.010271703	46.319054	0.3856859	0	0	2.0002248	0.1252485	44.36258	0.9536117	255.15182	1	359.39285	1	100.82872	1	102.26074	0.9963552	4.7930746	0.0841617	1.196986	0.056991383	0.18033278	0.020212062	1.0102961	0.045725647	1.2176147	0.10172299	0	0	0.77205527	0.04771372	0.28192493	0.034459908	57.37691	0.8462558	51.988594	0.85453945	0	0	184.38222	0.6385023	171.13698	0.68190855	74.72717	0.7945659	12.454335	0.5735586	34.156517	0.95493704	31.703367	0.92511594	0	0	0	0	0.7409015	0.023194168	2.806758	0.066269055	0.91664886	0.068919815	1.3914381	0.029158384	0.10614909	0.024188204	28.660898	0.7203446	33.166306	0.68422794	0	0
WATL24_k141_1436827	3.64393	0.15806451	0.5900939	0.17688172	3.7484138	0.37258065	22.31258	0.516129	32.757618	0.618638	0.22496453	0.027060932	0.6531417	0.026523298	0	0	0	0	0	0	0	0	1.9497862	0.13172042	7.7768445	0.3331541	0	0	0	0	0.8584041	0.17222223	0	0	31.769573	0.9903226	0.08635307	0.027060932	0.19248448	0.038709678	0	0	8.663563	0.59767026	1.1453135	0.065591395	1.7520233	0.11146954	0	0	0	0	3.7983234	0.23476702	0	0	0	0	0	0	0	0	2.5981905	0.34802866	0	0	0	0	6.2630334	0.018817205	0	0	29.209738	0.67598563	0.7057045	0.15143369	0	0	0	0	1.078107	0.112544805	0.35256585	0.12831542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.211727	0.99910396	0.8875362	0.0922939	0.43349385	0.08189964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2210050	0	0	57.689243	0.5434636	8.341607	0.58861184	7.889464	0.56266844	0	0	2.1147273	0.051212937	0.6139708	0.027291104	0	0	0.26750892	0.016509434	0.20223425	0.016172506	0	0	2.199422	0.058625337	0.8122715	0.13679245	0	0	0	0	8.193372	0.47203505	0	0	1.043799	0.1731806	0	0	0	0	0	0	6.3018913	0.44845015	1.845644	0.070754714	1.4116708	0.036725067	62.071323	0.5070755	55.749577	0.50505394	42.846313	0.50572777	12.073576	0.04514825	0.17756958	0.046832886	0.31933767	0.06098383	0	0	7.8841395	0.4976415	0.56824404	0.044474393	0	0	13.737312	0.13376011	0	0	0	0	11.940863	0.44407007	71.89155	0.5225741	43.867496	0.4865229	22.126984	0.504717	17.48248	0.53268194	2.0887804	0.047169812	0	0	0.18337074	0.039420485	0	0	0.78789896	0.0495283	9.030934	0.03369272	0	0	0	0	13.134925	0.32951483	10.145696	0.38409704	0	0	25.821754	0.33187333	29.949451	0.3281671	8.928701	0.29144204	2.8453782	0.3045822	5.129449	0.4157682	5.3427243	0.361186	0	0	0	0	0	0	0	0	0.26631173	0.035377357	0	0	0.32381198	0.021563342	20.160358	0.83355796	17.88449	0.74730456	0	0
WATL24_k141_1496704	6.8791018	0.17304327	0	0	0	0	0	0	0.30472204	0.034508627	4.080752	0.1627907	0	0	0	0	0	0	0	0	0	0	0	0	1.2057123	0.090772696	0	0	8.530248	0.38634658	1.1977731	0.08102026	0.19975209	0.07551888	0.17215392	0.038509626	0.48197064	0.036509126	0	0	0	0	0.64760846	0.14728682	0.4566034	0.031507876	0	0	0	0	0	0	0	0	2.9869444	0.03300825	0.13178958	0.06526632	0	0	6.5788527	0.5013753	0.06360319	0.03775944	0	0	0.0834321	0.03775944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30111724	0.031007752	0	0	0	0	2.5896835	0.22305577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021883924	0.03775944	0	0	0	0	273.0626	0.07551888	412.70392	0.07551888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_782545	0.88794833	0.04652314	0	0	0	0	5.653256	0.54738927	0	0	0	0	0	0	4.241965	0.05097748	2.5542102	0.11160604	0	0	0	0	0	0	0	0	0	0	0	0	0.36471513	0.050730016	0.7907039	0.22222222	0	0	49.60397	0.939124	18.937643	0.9816877	0.5861647	0.04652314	0.071208626	0.03736699	0	0	0	0	0	0	0	0	0	0	0	0	0.086946554	0.030685473	0	0	0.40437737	0.19698094	0	0	42.153275	0.69611484	7.0180206	0.7102202	0	0	0.17209871	0.041573867	0	0	6.7238393	0.56990844	0	0	0	0	0	0	0	0	14.318733	0.2860678	0	0	22.222301	0.5058154	0.50302297	0.09725316	7.8536434	0.32096016	0.8291207	0.03736699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.73059	1	0	0	0	0	0	0	0	0	0	0
WATL24_k141_485804	112.77197	0.9776623	0	0	0	0	2.2251437	0.34155846	8.229394	0.34363636	8.151312	0.25506493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13832183	0.03922078	268.67178	1	0.5006235	0.057402596	0	0	0	0	0.29896525	0.053506494	0.47427458	0.03922078	0.7255132	0.07844156	0	0	0	0	0	0	141.16571	0.76545453	0	0	0	0	0	0	0.13212945	0.02961039	0	0	0	0	0	0	0	0	188.54822	0.9851948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.73922	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2329316	15.047564	0.5219267	0	0	0	0	0	0	4.8182664	0.2688713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26488388	0.031991374	0	0	16.456326	0.9094177	0	0	0	0	0	0	0.20686847	0.02875629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24998236	0.07332854	16.274296	0.317757	0	0	0	0	0	0	0.36040238	0.07584471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.313789	0.94140905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2983709	0	0	5.2426777	0.13910934	1.3174697	0.21164021	0.88135827	0.07164903	0	0	0.8302263	0.025573192	0	0	0	0	0.1750367	0.011463845	0	0	0	0	0	0	0.17716208	0.012345679	0	0	0	0	1.7870319	0.27138448	0	0	0	0	0	0	0	0	0	0	0.38062707	0.03373016	0	0	0	0	6.899773	0.115079366	7.7953234	0.11111111	4.2052865	0.10736331	0	0	0.11618751	0.02910053	0.041789863	0.0077160494	0	0	0.6728815	0.08818342	0	0	0	0	1.2840874	0.015873017	0	0	0.66541874	0.013227513	1.9098829	0.122574955	4.1916966	0.118827164	14.012695	0.12962963	2.5419652	0.13183421	2.4938438	0.09876543	0	0	0.13273455	0.0070546735	0	0	0	0	0.58918726	0.023368606	0	0	0	0	0	0	8.194715	0.33862433	8.944561	0.37169313	0	0	3.4630969	0.03791887	3.4582157	0.049603175	1.9491588	0.12169312	18.569674	0.9836861	1.2939974	0.1313933	0.7110217	0.06944445	0	0	0	0	0	0	1.2449728	0.015432099	0	0	0	0	0.070625655	0.009920635	19.2744	0.91578484	18.188557	0.81194884	0	0
WATL24_k141_2626733	0	0	0	0	0	0	0.7407525	0.16893645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.537704	0.91212714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.707519	0.7123865	0	0	0	0	0	0	0.766115	0.1621271	0.11417072	0.004863813	0	0	0	0	0	0	0	0	0	0	0	0	5.492639	0.6274319	17.331736	0.93320364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.563366	1	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1318140	0	0	0	0	0	0	1.7287028	0.28641695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.880481	0.9765418	0.52095616	0.19107075	0	0	9.1435585	0.97616345	1.7924265	0.18123345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.759855	0.9860008	0	0	2.3681643	0.4532728	0	0	0.59596384	0.0908059	0	0	0	0	0	0	0	0	0	0	5.6950808	0.39235717	0	0	0	0	3.1599429	0.379493	26.621267	0.52364737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.11122	0.99886495	0	0	0	0	0	0	0	0	0	0
WATL24_k141_10356	4.3312197	0.110990405	0	0	0	0	0	0	0.8825518	0.018649286	4.5457253	0.091979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5786029	0.04580844	0.41176248	0.08202064	0	0	0.33747724	0.02498642	0.062325142	0.027340213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06361597	0.0320478	0.034321714	0.027340213	22.426931	0.985153	0.18421088	0.04454101	0	0	0	0	0	0	0.2518381	0.0427304	0	0	0	0	0.7012724	0.13706319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12097381	0.032772046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01584534	0.012131088	0	0	0	0	7.9085803	0.019373529	11.604801	0.019373529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2388813	0	0	1.1573216	0.05575326	0.50635844	0.11625148	0	0	0	0	0	0	0.3602739	0.013048636	0	0	0.6278897	0.013839462	0.11866969	0.009094504	0	0	0	0	1.2710277	0.047449585	0	0	0	0	0	0	0.105286494	0.01739818	0	0	0	0	0	0	0	0	0.45512703	0.042704627	0.3610038	0.050217476	0	0	3.375107	0.06366152	0.8962595	0.029655991	1.3967736	0.022538552	0	0	0	0	0	0	0	0	0.30171907	0.02846975	0	0	0	0	0	0	0	0	0	0	0.3114141	0.016607355	1.2530338	0.049426652	4.053724	0.05575326	0.99114215	0.12771846	0.19447583	0.030051405	0.8171214	0.028074337	0.23807195	0.00869909	0	0	0	0	0	0	2.6496456	0.027678924	0	0	0	0	10.993622	0.19572954	7.645451	0.17516805	0	0	12.987454	0.068011075	18.37818	0.07275603	8.552043	0.07275603	20.918188	0.9731119	2.683548	0.14867537	4.250948	0.14867537	0	0	0	0	0	0	1.1164882	0.013839462	0.15626992	0.013839462	0	0	0	0	14.710834	0.6346382	13.193081	0.58560693	0	0
WATL24_k141_782554	28.17357	0.61298275	0	0	0	0	1.5642841	0.19309779	4.005204	0.05423172	0.34382418	0.04135853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.905975	0.9980827	0	0	0	0	1.2975577	0.05368392	0	0	0	0	0	0	0	0	0	0	0	0	3.2716491	0.05834018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.507232	0.3034785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.542135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1377918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.285852	0.45512706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_724471	40.444653	0.74638957	0	0	0	0	2.8163729	0.22155689	0.85845953	0.060232475	8.843269	0.34941882	0	0	0	0	0	0	0	0	0	0	0	0	0.28305995	0.0052835504	0	0	0	0	0	0	0	0	149.7407	0.99577314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.385033	0.44557944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.731813	0.5424445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.463757	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_3280887	0	0	6.3569765	0.13744813	2.4354057	0.3096473	1.3330086	0.1221473	0	0	32.22897	0.07857884	2.5991857	0.03941909	0	0	0.20590417	0.009854772	0.15566163	0.018153528	0	0	6.7716637	0.08324689	0.83361745	0.04538382	0.45221078	0.0140041495	0.5897728	0.037863072	1.6244057	0.11514523	0.48337314	0.05446058	0.3570765	0.046161827	0.3748834	0.033195022	0.20890756	0.038122408	0	0	1.4178753	0.0840249	0.23676829	0.021006225	0	0	8.669937	0.09076764	8.817325	0.10425311	7.1454964	0.07909751	0	0	1.4123291	0.050829876	0.6882323	0.056275934	0.12713347	0.038381744	2.4405913	0.094139	1.3121486	0.022302905	0.4326309	0.034232367	0	0	0.09017776	0.035529047	0.7827644	0.028008299	2.6551766	0.07598548	7.122405	0.10243776	19.940094	0.102178425	6.500515	0.1026971	2.7423058	0.08869295	9.110606	0.0466805	2.1859894	0.048236515	0.5645688	0.035010375	0.2635783	0.034491703	5.371444	0.05860996	23.460289	0.073392116	0	0	0.22065598	0.025414938	10.501941	0.21939833	8.960073	0.19087137	0	0	10.616593	0.11099585	14.765576	0.118775934	6.441049	0.14652489	29.958046	0.9958506	3.1870894	0.14678423	2.578929	0.1537863	0	0	0	0	1.1597723	0.018412864	2.196783	0.04071577	0.6149481	0.06690872	1.6335686	0.025414938	1.1631255	0.037085064	31.839262	0.9585062	28.003698	0.9221992	0	0
WATL24_k141_427372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.491811	0.60529065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.906673	0.14723286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.441256	1	0	0	0	0	0	0
WATL24_k141_782556	9.153569	0.3622449	0	0	0	0	0	0	1.3322705	0.09876093	0	0	0	0	0	0	0.5786928	0.055029154	0	0	0	0	0	0	0	0	0.63546824	0.055029154	0	0	0	0	0	0	2.7597954	0.36078718	0.35120276	0.04190962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.249613	0.54190964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.229738	0.9934402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1080784	0	0	22.760208	0.2428855	4.943781	0.3868299	3.4017744	0.2918597	0	0	1.6615514	0.03706155	1.5074995	0.041694243	0	0	0	0	0.09931027	0.007279947	0	0	1.0800602	0.04202515	0.531838	0.0397088	0	0	0	0	5.8523383	0.2131039	0	0	0.22781056	0.04996691	0	0	0	0	0	0	2.7613726	0.16677697	0	0	0	0	32.717155	0.2183984	30.601896	0.22468564	18.46875	0.24321641	0	0	0.1162644	0.03408339	0.31363142	0.04202515	0.054073095	0.030774321	3.2824678	0.17107876	0	0	0	0	7.709624	0.11714096	0	0	0	0	2.0848875	0.14692257	27.963139	0.2428855	51.225418	0.22667108	8.1286125	0.16578425	9.032604	0.18001324	0.68381864	0.032097947	0.1992336	0.037723362	0.3601882	0.040039707	0	0	0.77382004	0.043348774	0	0	0	0	0	0	17.000288	0.3808736	17.831038	0.3898081	0	0	36.70162	0.19887492	28.260786	0.17207147	4.514345	0.11085374	24.383398	0.97650564	6.3731093	0.23428193	7.203859	0.2329583	0	0	0	0	1.4798418	0.040039707	0	0	0.52310604	0.036730643	0	0	0	0	31.290335	0.78921247	33.523888	0.85804105	0	0
