Contig	220804_BK_C1_DNA_brine_C_sorted RPKM	220805_BK_F1_DNA_brine_sorted RPKM	220805_BK_F3_DNA_brine_C_sorted RPKM	220805_MW_S1_DNA_Brine_sorted RPKM	220805_MW_S2_DNA_Brine_B_sorted RPKM	220805_MW_S3_DNA_Brine_sorted RPKM	220805_MW_S4_DNA_Brine_sorted RPKM	220806_BK_F5_DNA_brine_A_sorted RPKM	220806_BK_F6D_DNA_brine_sorted RPKM	220806_BK_F6E_DNA_brine_sorted RPKM	220806_MW_S5_DNA_Brine_A_sorted RPKM	220806_MW_S6_DNA_Brine_sorted RPKM	220807_BK_F8_DNA_brine_C_sorted RPKM	220807_MW_S7_DNA_Brine_B_sorted RPKM	220807_MW_S8_DNA_Brine_A_sorted RPKM	220808_BK_F10_DNA_brine_B_sorted RPKM	220808_BK_F11_DNA_brine_A_sorted RPKM	220808_BK_F12_DNA_brine_C_sorted RPKM	220808_BK_F13_DNA_brine_C_sorted RPKM	220808_BK_F14_DNA_brine_C_sorted RPKM	220808_BK_F15_DNA_brine_B_sorted RPKM	220808_BK_F9_DNA_brine_A_sorted RPKM	220809_MW_F8_DNA_BrineA_A_sorted RPKM	220809_MW_F8_DNA_BrineB_A_sorted RPKM	220809_MW_S9_DNA_BrineA_A_sorted RPKM	220809_MW_S9_DNA_BrineB_A_sorted RPKM	220809_MW_S9_DNA_BrineC_A_sorted RPKM	220811_JW_F17_DNA_Brine_A_sorted RPKM	220811_JW_F18_DNA_Brine_B_sorted RPKM	220811_JW_F19_DNA_Brine_A_sorted RPKM	220811_JW_F20_DNA_Brine_A_sorted RPKM	220811_JW_F21_DNA_Brine_sorted RPKM	220811_MW_F13_DNA_Brine_B_sorted RPKM	220811_MW_F14_DNA_Brine_C_sorted RPKM	220812_MW_F10_DNA_Brine_B_sorted RPKM	220812_MW_F11_DNA_Brine_A_sorted RPKM	220812_MW_F12_DNA_Brine_B_sorted RPKM	220812_MW_F9_DNA_Brine_sorted RPKM	220813_JW_F23_DNA_Brine_A_sorted RPKM	220813_JW_F25_DNA_Brine_A_sorted RPKM	220813_LF_F9_DNA_Brine_sorted RPKM	220814_MW_F9_DNA_Brine_C_sorted RPKM	220815_LF_B1_DNA_brine_A_sorted RPKM	220815_LF_B2_DNA_brine_B_sorted RPKM	220815_LF_B3_DNA_brine_A_sorted RPKM	220816_LF_B4_DNA_brine_C_sorted RPKM	220816_LF_B5_DNA_brine_C_sorted RPKM	220816_LF_B6_DNA_brine_A_sorted RPKM	220816_LF_B7_DNA_brine_B_sorted RPKM	220817_LF_B8_DNA_brine_C_sorted RPKM
NODE_2587_length_8074_cov_32.362763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.5878	0
NODE_2588_length_4039_cov_12.233183	0	0	0	0	0	0	0	0	0	0	0	0	260.6394	0	0	0	0	0	0	0	0	0	105.18557	174.77197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2589_length_8066_cov_52.722631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.40097	0	0	0	0	162.88692	0
NODE_258_length_9359_cov_10.441316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.045727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.00583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2590_length_4039_cov_5.932731	0	0	0	0	0	0	0	0	0	0	0	0	124.26132	0	0	0	0	0	0	0	0	0	46.47735	70.72168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2590_length_5885_cov_14.627787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.15726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2590_length_7405_cov_22.566395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.569405	0	0	0	0	0	0
NODE_2591_length_4665_cov_7.250759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.93239	80.5462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2591_length_5483_cov_22.856485	0	0	0	0	0	0	0	0	0	0	0	0	235.29669	0	0	0	0	0	0	0	0	0	168.2573	167.06795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2592_length_3772_cov_4.019639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.79547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2592_length_7401_cov_11.638170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.51651	0	0	0	0	0	0
NODE_2594_length_3730_cov_7.934150	0	0	0	0	0	0	0	0	0	0	0	84.589226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2594_length_5226_cov_11.752272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.22238
NODE_2594_length_8053_cov_8.966617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.988274	0
NODE_2596_length_4620_cov_8.655203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.0447	0	0	0
NODE_2596_length_5222_cov_8.793884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.966896
NODE_2596_length_5875_cov_7.001546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.70985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.10286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2596_length_8052_cov_23.376391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.72637	0
NODE_2596_length_8436_cov_9.177425	0	0	0	0	0	0	0	0	0	374.66467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2597_length_3769_cov_8.308831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.23615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2597_length_8051_cov_62.077664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.11142	0
NODE_2598_length_4656_cov_9.183221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.819305	96.1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_259_length_22304_cov_12.102432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.87876	110.32915	0	0	0	0	0	0	0	0	0	0	0	0	0	242.44832	0	86.14544	0	0	0	208.1188
NODE_259_length_29532_cov_15.384978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.87097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.16965	0	0	156.09029
NODE_259_length_6767_cov_8.403754	0	4101.909	1112.4727	0	0	0	0	0	0	0	0	0	0	0	0	2767.0957	0	0	0	0	0	343.67834	0	0	7744.979	7113.0635	1570.4017	0	0	0	0	719.75134	0	0	0	0	0	302.92783	4780.467	0	1265.3992	1308.1323	0	0	0	0	0	0	0	0
NODE_25_length_36396_cov_13.884070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.183266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.605385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_25_length_68346_cov_68.087801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464.4791	0	0	0	0	0	0
NODE_2600_length_3775_cov_6.321774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.38595	0	0	0	0
NODE_2600_length_6952_cov_13.564593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.265755	0	0	0	0	0	0	0	0	0	0	0	0	0	77.21503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2601_length_4472_cov_8.944306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.54669	50.45461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2601_length_5279_cov_161.162711	0	0	0	0	0	0	0	0	0	0	0	0	930.2183	0	0	0	0	0	0	0	0	0	632.83014	758.1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2603_length_5317_cov_5.844926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.79803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2603_length_5868_cov_23.230518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.8067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.39021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2604_length_3722_cov_7.476411	0	0	0	0	0	0	0	0	0	0	0	73.969185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2605_length_4609_cov_13.097058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.15863	0	32.332073	39.559895	0	0	0
NODE_2605_length_6939_cov_7.557815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.584866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2606_length_4467_cov_9.810743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.872536	120.81426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2606_length_4771_cov_6.533503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.56818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632.42004	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2606_length_6936_cov_9.783462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.205975	0	0	0	0	0	0	0	0	0	0	0	0	0	182.36049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2607_length_4607_cov_17.813708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.22302	0	0	0
NODE_2608_length_4463_cov_203.334846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760.3594	1733.5671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2608_length_5271_cov_5.611388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.85151	52.94599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2608_length_5858_cov_31.202309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.58453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.3588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2609_length_4462_cov_70.877695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.963856	0	0	0	0	0	0	0	0	0	0	0	357.00726	330.23795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2610_length_3769_cov_10.237211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.65894	0	0	0	0
NODE_2610_length_4909_cov_5.725175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.481274	0	0	0	0	0	0	0	0	0	0	0	0	0	58.276318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2610_length_5842_cov_6.620529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.28804	0	0	0	0	0	0	0	0	0	0	0	0	0	98.89128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2611_length_3768_cov_7.495825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.85879	0	0	0	0
NODE_2612_length_4459_cov_20.312216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.1147	114.42182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2612_length_5851_cov_6.436508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.10402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2613_length_5196_cov_10.652597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.106895
NODE_2613_length_8023_cov_8.138178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.02959	0
NODE_2616_length_5301_cov_7.491803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463.04565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2617_length_5192_cov_6.858672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.61272
NODE_2617_length_7363_cov_7.588123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.213123	0	0	0	0	0	0
NODE_2617_length_8019_cov_11.940105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.35492	0
NODE_2618_length_8019_cov_8.440859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.13821	0
NODE_2619_length_8016_cov_6.226856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.534492	0
NODE_261_length_29188_cov_46.709299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.43956	0
NODE_261_length_9221_cov_8.872573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.292603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.497574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2620_length_4896_cov_16.449700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.052433	0	0	0	0	0	0	0	0	0	0	0	0	0	172.33878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2620_length_5010_cov_8.254894	0	0	0	0	0	0	0	0	2599.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651.05646	0	0	0	0	0
NODE_2621_length_8390_cov_12.280504	0	0	0	0	0	0	0	0	0	517.56415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2622_length_4146_cov_19.759716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909.71716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2624_length_4625_cov_11.744639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.728977	77.45946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2625_length_4012_cov_7.562547	0	0	0	0	0	0	0	0	0	0	0	0	140.66989	0	0	0	0	0	0	0	0	0	68.95387	96.56689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2625_length_5184_cov_5.826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.72567
NODE_2625_length_5443_cov_14.500371	0	0	0	0	0	0	0	0	0	0	0	0	162.41724	0	0	0	0	0	0	0	0	0	81.45686	88.068726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2625_length_5844_cov_12.146657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.887695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.358685	0	0	0	0	0	0	0	0	0	0	7.614234	0	0	0
NODE_2626_length_5019_cov_10.236503	0	0	0	0	0	578.9205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2627_length_3755_cov_22.452703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.87328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2627_length_5449_cov_8.804412	0	0	0	0	0	0	1019.8344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2628_length_3746_cov_9.070983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.93163	0	0	0	0
NODE_2628_length_4591_cov_44.891755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.843044	0	0	185.41547	0	0	0
NODE_2628_length_7345_cov_10.501783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.76945	0	0	0	0	0	0
NODE_2628_length_8004_cov_57.346459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.95178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.93231	0
NODE_2629_length_5251_cov_27.462856	0	0	0	0	0	0	0	0	0	0	0	0	404.33185	0	0	0	0	0	0	0	0	0	183.68791	188.20522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_262_length_9209_cov_104.176863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835.8203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1301.1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2630_length_4008_cov_15.441690	0	0	0	0	0	0	0	0	0	0	0	0	153.02077	0	0	0	0	0	0	0	0	0	112.778145	133.93596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2630_length_5175_cov_7.417969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.79749
NODE_2630_length_5843_cov_19.931928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.19841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2630_length_8001_cov_16.377800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.28278	0
NODE_2631_length_4620_cov_7.119168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.63988	79.13801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2633_length_4613_cov_12.704256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.05614	79.258095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2634_length_3701_cov_6.985464	0	0	0	0	0	0	0	0	0	0	0	62.817295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2634_length_8372_cov_9.413370	0	0	0	0	0	0	0	0	0	388.15738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2635_length_5432_cov_7.373628	0	0	0	0	0	0	0	0	0	0	0	0	86.06951	0	0	0	0	0	0	0	0	0	41.379303	44.12353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2635_length_5436_cov_7.357740	0	0	0	0	0	0	871.0495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.30707	238.20038	910.87726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2635_length_8370_cov_14.854720	0	0	0	0	0	0	0	0	0	617.0328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2636_length_3699_cov_17.661636	0	0	0	0	0	0	0	0	0	0	0	155.47415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2636_length_5245_cov_6.814066	0	0	0	0	0	0	0	0	0	0	0	0	295.20807	0	0	0	0	0	0	0	0	0	99.60163	96.088196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2637_length_3739_cov_7.861021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.24496	0	0	0	0
NODE_2637_length_3749_cov_4.187060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.498875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2637_length_4743_cov_7.254266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.32486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2638_length_4587_cov_32.183363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.87258	0	0	0
NODE_2639_length_3747_cov_5.884074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.83864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2639_length_5243_cov_39.544333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.86533	244.53911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2639_length_5429_cov_3.217901	0	0	0	0	0	0	0	0	0	0	0	0	38.551296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2641_length_4873_cov_6.204027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.07861	0	0	0	0	0	0	0	0	0	0	0	0	0	79.15529	0	0	0	0	0	0	0	0	0	0	0	0	14.550939	0	0	0
NODE_2641_length_5274_cov_8.574823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402.2115	0	65.33346	33.305874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2641_length_5425_cov_34.046182	0	0	0	0	0	0	0	0	0	0	0	0	381.57455	0	0	0	0	0	0	0	0	0	253.83218	330.1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
