Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL24_k141_2799929	0	0	81.41473	0.997807	11.587868	0.9309211	18.20371	0.7858187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.045236	0.11951754	0	0	0	0	0	0	15.492261	0.9170322	0	0	0	0	0	0	0	0	0	0	8.922918	0.84356725	0	0	0	0	81.80311	0.997807	77.69287	0.99488306	63.78045	0.94809943	0	0	0	0	0	0	0	0	15.055766	0.9521199	0	0	0	0	27.890074	0.2737573	0	0	0	0	15.309883	0.93494153	89.684006	0.99671054	90.09998	0.97039473	37.87403	0.9652778	35.22334	0.9879386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.667614	0.6312134	19.461721	0.6483918	0	0	35.3222	0.64181286	61.577312	0.6476608	30.25084	0.7616959	4.671021	0.25694445	9.7285595	0.8823099	11.823047	0.8768275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.90255	0.5146199	7.6661515	0.6096491	0	0
WATL24_k141_3394681	0	0	124.806625	0.95373315	22.12984	0.97723377	12.050483	0.48959607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.418909	0.2237454	0	0	0	0	28.39805	0.89791924	0	0	1.0194516	0.10648715	0	0	0	0	0	0	14.8695545	0.8097919	0	0	0	0	224.05457	0.9882497	188.40283	0.9796818	129.5901	0.9507956	0	0	0	0	0	0	0	0	19.789581	0.7875153	0	0	0	0	42.02969	0.21909425	0	0	2.2664948	0.14173807	33.88723	0.89424723	235.17627	0.9902081	169.70676	0.9353733	76.47526	0.9657283	81.536415	0.97135866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.16044	0.7657283	50.890465	0.77992654	0	0	89.11052	0.7645043	95.48357	0.71407586	38.862904	0.6910649	5.2752943	0.27025703	22.760305	0.9598531	22.092485	0.924847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.595265	0.33243573	11.310867	0.44161567	0	0
WATL24_k141_1729452	0	0	147.96228	0.27378112	66.90234	0.42891237	59.236137	0.41391066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.16045	0.33549267	0	0	0	0	91.02034	0.27991816	0	0	1.4198637	0.15615411	0	0	0	0	0	0	24.871695	0.32492328	5.4230304	0.13944766	6.406746	0.15513127	314.07834	0.30412546	296.41434	0.27412206	198.4884	0.26355267	0	0	1.0861012	0.10398909	0	0	0	0	40.55355	0.23389022	0	0	0	0	110.57135	0.21752472	0	0	2.6305916	0.10569383	55.086052	0.2792363	358.98062	0.36890554	198.55943	0.41527447	124.26469	0.267985	146.16508	0.2993522	0	0	0	0	0.7497883	0.10228435	0	0	3.1279693	0.115922265	0	0	0	0	0	0	614.97253	0.40845552	608.12274	0.4012956	0	0	329.3142	0.38390726	313.1337	0.36958745	103.43027	0.44084555	718.4409	0.38390726	116.27504	0.40743268	113.440445	0.3849301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550.9648	0.83873165	1521.6595	0.8394136	0	0
WATL24_k141_3394700	0	0	33.681046	0.49149922	2.648766	0.46058732	2.6853108	0.26120555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4707656	0.41916537	0	0	0	0	0	0	0	0	0	0	2.3358383	0.35054097	0	0	0	0	38.2579	0.4485317	35.592224	0.47047913	22.438179	0.4485317	0	0	0	0	0	0	0	0	5.0933633	0.4098918	0	0	0	0	0	0	0	0	0	0	3.4528873	0.3248841	33.156746	0.48377126	79.19686	0.42349306	15.305905	0.4126739	11.823916	0.43338487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.130214	0.53601235	15.966937	0.43678516	0	0	22.9032	0.29026276	26.140818	0.30479133	14.344523	0.39938176	12.232971	0.6791345	6.2852216	0.5511592	3.5291777	0.41700155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.48115	0.7007728	13.437117	0.7285935	0	0
WATL24_k141_3752287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.904654	0.47220385	0	0	0	0	0	0	0	0	13.780478	0.946724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.467447	0.7170748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.398897	0.98874915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1253407	0	0	22.671684	0.39591077	3.8224943	0.38228005	2.8705428	0.25873607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1602473	0.29801735	0	0	0	0	0	0	0	0	0	0	2.9891539	0.27670383	0	0	0	0	29.111504	0.41672862	24.549791	0.38091698	20.62429	0.35774472	0	0	0	0	0	0	0	0	2.2012763	0.25105327	0	0	0	0	12.607556	0.1133829	0	0	0	0	3.7569788	0.23531598	28.005415	0.42032218	44.81992	0.3976456	12.840564	0.35886	9.818204	0.36381662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.301633	0.3472119	8.376126	0.29120198	0	0	14.63661	0.19776952	12.834747	0.19801734	9.624621	0.1866171	17.17422	0.816233	3.8480253	0.33172244	3.907356	0.27571252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.743546	0.68277574	12.430391	0.70049566	0	0
WATL24_k141_2978872	0	0	5.9891367	0.14458272	1.4898098	0.15885799	3.179715	0.24231333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7658992	0.14751098	0	0	0	0	0	0	13.479656	0.13836017	11.271852	0.13945827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.774416	0.17349927	8.009845	0.116398245	0	0	0	0	4.1820774	0.109077595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.819723	0.62957543	28.009893	0.62152267	0	0	17.097393	0.10980967	15.116929	0.10761347	5.5773463	0.11676428	5.87152	0.11859444	3.9918432	0.4864568	4.1789494	0.38469985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.186867	0.94912153	39.833336	0.99011713	0	0
WATL24_k141_3513894	0	0	0	0	0	0	0	0	0	0	0	0	5.7058077	0.2442192	0	0	0	0	13.871355	0.8074121	0	0	0	0	3.3907762	0.32024074	0	0	0	0	0	0	0.5103915	0.10547989	0	0	0	0	2.2246382	0.4019639	61.4926	0.84035474	0	0	2.0745728	0.13557175	0	0	0	0	0	0	0	0	0	0	0.8408656	0.12955338	1.1487001	0.20747545	0	0	0	0	0	0	0.4252159	0.11371555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.463042	0.56857777	0	0	0	0	0	0	18.289684	0.1460247	52.883244	0.98226166	1.6616962	0.15806144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.949043	0.26924294	10.793461	0.72568893	0	0	0	0	0	0
WATL24_k141_599917	0	0	24.888521	0.4995103	7.4133887	0.560888	4.7268367	0.3744695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3441675	0.13483512	0	0	0	0	9.104169	0.46163893	0	0	0	0	0	0	0	0	0	0	4.269817	0.46425074	0	0	0	0	43.30968	0.48873654	40.482475	0.50995755	24.895052	0.44531506	0	0	0	0	0	0	0	0	5.379377	0.43388835	0	0	0	0	0	0	0	0	0	0	6.1213827	0.3754489	33.613205	0.5096311	38.30759	0.40940255	9.665906	0.4058113	11.758067	0.5226902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.751476	0.50995755	19.88233	0.47730982	0	0	30.850134	0.21710742	33.387302	0.21710742	20.479994	0.20078355	19.092106	0.8677767	9.414121	0.5481554	7.4547114	0.45804766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.95557	0.78746325	26.199999	0.85569704	0	0
WATL24_k141_1610545	0	0	8.767478	0.31068808	3.5166924	0.48026547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0908656	0.2046804	0	0	0	0	0	0	0	0	0	0	1.3196712	0.127314	0	0	0	0	12.683925	0.19193155	14.898144	0.24624519	10.2439	0.23384562	0	0	0	0	0	0	0	0	2.0682616	0.13447432	0	0	0	0	0	0	0	0	0	0	2.2294478	0.12626615	15.224041	0.3747817	34.967686	0.24135523	7.04267	0.2504366	4.598005	0.2266853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.361605	0.30894166	15.201701	0.31260917	0	0	0	0	0	0	8.808328	0.158051	38.681293	0.8831645	3.8091917	0.2745372	5.079617	0.22493887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.279993	0.74187917	31.640202	0.66329026	0	0
WATL24_k141_2680731	0	0	7.124779	0.18901916	1.4701902	0.17615099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.064538	0.11238204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.699285	0.10837861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.949087	0.22505005	27.444273	0.22362025	0	0	0	0	58.48745	0.15155847	29.45389	0.14355162	38.183598	0.964541	12.42151	0.15041465	13.136801	0.12239062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.766113	0.39004862	31.814848	0.4332285	0	0
WATL24_k141_1016113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.972097	0.6765636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4562392	0.34030217	0	0	0	0	0	0	0	0	18.262735	0.7570274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.590637	0.30200282	117.505745	0.9978918	0	0	0	0	0	0
WATL24_k141_3454488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897651	0.11858915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.567207	0.9586651	0	0	0	0	0	0	12.599767	0.11659878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.63485	0.9995834	7.8407764	0.2055175	0	0	0	0	0	0	0	0
WATL24_k141_3394720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.006758	0.10901591	0	0	0	0	0	0	15.276652	0.6988804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8113687	0.24189746	0	0	0	0	0	0	0	0	13.689796	0.7144962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.835747	0.45963466	113.78397	0.98408955	0	0	0	0	0	0
WATL24_k141_2145669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.024421	0.7743262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0493608	0.33508453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.568176	0.9894929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_1491840	0	0	0	0	0	0	2.4947226	0.43415385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.585204	0.9501538	0	0	0	0	6.3167095	0.684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5273285	0.8984615	0	0	3.025678	0.37784615	0	0	0.98198605	0.2116923	0	0	0	0	0	0	0	0	0	0	4.3507404	0.37507692	0	0	0	0	1.7773638	0.4	32.994587	0.24123077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.484142	0.98	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2919013	0	0	4.7246704	0.25436738	0.79382354	0.16649021	2.1460688	0.19084172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7714813	0.21651667	0	0	0	0	0	0	0	0	0	0	1.0769854	0.11805188	0	0	0	0	7.2580285	0.1776072	5.305654	0.28321862	5.434039	0.22551614	0	0	0	0	0	0	0	0	0.88589114	0.13260984	0	0	0	0	0	0	0	0	0	0	1.4783074	0.16251986	6.2669606	0.27766013	10.82747	0.23398623	3.2427306	0.17813659	2.6954844	0.24377978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.207893	0.36527264	6.498448	0.34886184	0	0	0	0	0	0	0	0	0	0	4.8926053	0.46956062	2.8780382	0.32371625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.673582	0.7924828	28.724377	0.79142404	0	0
WATL24_k141_2027161	0	0	5.7849016	0.10243616	1.0060179	0.15321398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.182649	0.120340474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.483048	0.10507778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.632928	0.14910479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.615625	0.4220722	14.69293	0.43410626	0	0	21.746948	0.120046966	0	0	10.360469	0.13090695	62.746426	0.99677134	5.15411	0.1053713	4.866943	0.1276783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.507427	0.69474614	13.383307	0.6882888	0	0
WATL24_k141_2086717	0	0	102.68404	0.19812112	17.644943	0.17346083	12.047035	0.24844825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.211338	0.33786276	0	0	0	0	0	0	0	0	0	0	13.017749	0.14947157	0	0	0	0	119.10372	0.20466365	108.69963	0.17899682	78.47444	0.16238886	0	0	0	0	0	0	0	0	18.09647	0.15903372	0	0	0	0	0	0	0	0	0	0	23.289425	0.1951015	129.74919	0.26706928	141.58012	0.18436503	56.00415	0.22227815	42.66736	0.17832579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.065155	0.32712632	14.388451	0.38332495	0	0	22.156816	0.15064587	22.324444	0.14594866	13.614907	0.14041269	23.050844	0.8183191	4.0621347	0.12162389	3.9217317	0.12581782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.896978	0.7188391	24.222494	0.76732093	0	0
WATL24_k141_2622008	0	0	0	0	0.75396025	0.17113946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2670875	0.29608446	8.650315	0.29725766	0	0	0	0	0	0	0	0	18.702847	0.9997067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.622111	0.75142986	12.749398	0.7527497	0	0
WATL24_k141_3156812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7634873	0.30464327	0	0	0	0	0	0	0	0
WATL24_k141_3335658	0	0	2.9420168	0.18037975	0	0	2.7490444	0.31265822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7524233	0.14810127	2.9503622	0.153481	3.2483861	0.105379745	0	0	0	0	0	0	0	0	0.73325384	0.13797468	0	0	0	0	0	0	0	0	0	0	0	0	3.9733424	0.16170886	5.791181	0.12088607	0	0	0.94321144	0.13955696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.002761	0.3120253	6.55854	0.3556962	0	0	0	0	0	0	2.6144898	0.12056962	1.6734935	0.24018988	4.15311	0.4221519	3.9570296	0.38386077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.430313	0.9886076	35.977325	0.99968356	0	0
WATL24_k141_243482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_659300	0	0	0.36297798	0.11054173	3.2932634	0.45949244	20.632814	0.602489	16.972687	0.29062957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.52864	0.76427525	0	0	0	0	4.264341	0.37335286	0	0	22.272104	0.8118594	0	0	0	0	0	0	11.34728	0.67179114	27.854353	0.738653	47.61766	0.6964373	0	0	0	0	4.472957	0.30771106	0	0	0	0	0	0	0	0	6.533717	0.62005854	0	0	0	0	0	0	0	0	52.717113	0.7933138	3.796569	0.36749634	0	0	0	0	1.7438843	0.11908248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.41504	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL24_k141_2086738	0	0	0	0	0	0	0	0	0	0	9.351249	0.31592828	3.5002398	0.21835443	0	0	0	0	4.460106	0.52162445	0	0	0	0	3.6915686	0.36603376	0	0	0	0	0	0	7.223681	0.83280593	0	0	0	0	0.4274089	0.17853376	15.899126	0.6152426	0	0	2.9608617	0.2360232	2.2871213	0.12183544	0	0	0	0	0	0	0	0	4.247007	0.85363925	3.322028	0.7291667	0	0	0	0	0	0	0	0	0	0	6.205181	0.6289557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.051759	0.6972574	0	0	4.866147	0.7199367	1.3441066	0.23444092	0	0	19.106289	0.8670886	1.6140043	0.1674578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.42475	0.8549578	8.386944	0.67035866	0	0	0	0	0	0
